# 状態遷移の時系列。case 列が CASE2 のものは CASE2 だけに効くイベント（CASE3 は warning_low で降りない）。
code,name,signal_date,day_offset,date,state_before,state_after,kind,price,case,detail
8306,三菱UFJ,2026-06-12,24,2026-07-17,WARNING,WARNING,WARNING_LOW_BREAK,3625.0000,CASE2_WARNING_EXIT,warning_low 3625.0 を下抜け（安値 3411.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
8306,三菱UFJ,2026-06-12,24,2026-07-17,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,3614.0000,CASE2_WARNING_EXIT,寄り 3614.0 が warning_low 3625.0 を下回っており、warning_low での約定は仮定できない
8306,三菱UFJ,2026-06-12,24,2026-07-17,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3411.0000,ALL,WARNING 中の追加陰線 安値 3411.0。警戒足は 2026-07-16 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,27,2026-07-23,WARNING,TREND_HOLD,REHIGH_CONFIRMED,3778.0000,ALL,高値 3778.0 > reference_high 3733.0 → 調整後の再高値更新。警戒足 2026-07-16 から本日までの最安値 3411.0（2026-07-17）を押し安値として確定
8306,三菱UFJ,2026-06-12,27,2026-07-23,TREND_HOLD,TREND_HOLD,TRAIL_STOP_RAISED,3393.9450,ALL,active_stop 3364.1 → 3393.9（押し安値 3411.0 の 0.5% 下）。翌営業日から有効（当日の安値には遡って適用しない）
8306,三菱UFJ,2026-06-12,30,2026-07-28,TREND_HOLD,WARNING,WARNING_CANDLE,3630.0000,ALL,上限突破後の最初の陰線 O3760.0 C3661.0 / warning_low 3630.0 / reference_high 3813.0（2026-07-27の保有中最高値） / 含み益 +13.31%
8306,三菱UFJ,2026-06-12,31,2026-07-29,WARNING,WARNING,WARNING_LOW_BREAK,3630.0000,CASE2_WARNING_EXIT,warning_low 3630.0 を下抜け（安値 3560.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
8306,三菱UFJ,2026-06-12,32,2026-07-30,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3514.0000,ALL,WARNING 中の追加陰線 安値 3514.0。警戒足は 2026-07-28 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,33,2026-07-31,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3523.0000,ALL,WARNING 中の追加陰線 安値 3523.0。警戒足は 2026-07-28 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,38,2026-08-07,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3546.0000,ALL,WARNING 中の追加陰線 安値 3546.0。警戒足は 2026-07-28 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,39,2026-08-10,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,3479.0000,ALL,WARNING 中の追加陰線 安値 3479.0。警戒足は 2026-07-28 のまま置き換えない（§9）
8306,三菱UFJ,2026-06-12,39,2026-08-10,WARNING,WARNING,DATA_END_STILL_OPEN,3510.0000,ALL,追跡終端 2026-08-10 時点で保有継続中（active_stop 3393.9 未到達）
8308,りそなHD,2026-06-12,0,2026-06-15,INITIAL_HOLD,INITIAL_HOLD,ENTRY,2210.5000,ALL,翌営業日始値 2210.5 で仮想ENTRY（ギャップ +2.96%） / 初期STOP 2079.1 / 元レンジ上限 2198.5
8308,りそなHD,2026-06-12,0,2026-06-15,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,2203.0000,ALL,終値 2203.0 > 元レンジ上限 2198.5 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
8308,りそなHD,2026-06-12,1,2026-06-16,TREND_HOLD,WARNING,WARNING_CANDLE,2108.5000,ALL,上限突破後の最初の陰線 O2170.5 C2144.5 / warning_low 2108.5 / reference_high 2277.5（2026-06-15の保有中最高値） / 含み益 -2.99%
8308,りそなHD,2026-06-12,2,2026-06-17,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2160.5000,ALL,WARNING 中の追加陰線 安値 2160.5。警戒足は 2026-06-16 のまま置き換えない（§9）
8308,りそなHD,2026-06-12,4,2026-06-19,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2193.0000,ALL,WARNING 中の追加陰線 安値 2193.0。警戒足は 2026-06-16 のまま置き換えない（§9）
8308,りそなHD,2026-06-12,6,2026-06-23,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2162.0000,ALL,WARNING 中の追加陰線 安値 2162.0。警戒足は 2026-06-16 のまま置き換えない（§9）
8308,りそなHD,2026-06-12,7,2026-06-24,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2108.5000,ALL,WARNING 中の追加陰線 安値 2108.5。警戒足は 2026-06-16 のまま置き換えない（§9）
8308,りそなHD,2026-06-12,8,2026-06-25,WARNING,WARNING,WARNING_LOW_BREAK,2108.5000,CASE2_WARNING_EXIT,warning_low 2108.5 を下抜け（安値 2098.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
8308,りそなHD,2026-06-12,8,2026-06-25,WARNING,WARNING,WARNING_CANDLE_NOT_REPLACED,2098.0000,ALL,WARNING 中の追加陰線 安値 2098.0。警戒足は 2026-06-16 のまま置き換えない（§9）
8308,りそなHD,2026-06-12,9,2026-06-26,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,2079.0525,ALL,WARNING 中に active_stop 2079.1 へ到達（安値 2078.5）
6752,パナソニックHD,2026-07-06,0,2026-07-07,INITIAL_HOLD,INITIAL_HOLD,ENTRY,4560.0000,ALL,翌営業日始値 4560.0 で仮想ENTRY（ギャップ +0.07%） / 初期STOP 4340.2 / 元レンジ上限 4666.0
6752,パナソニックHD,2026-07-06,1,2026-07-08,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,4260.0000,ALL,元レンジ上限を終値突破する前に active_stop 4340.2 へ到達（安値 4250.0） ※寄り 4260.0 で既に割れていた
2644,GX 半導体関連-日本株式 ETF,2026-07-09,0,2026-07-10,INITIAL_HOLD,INITIAL_HOLD,ENTRY,4857.0000,ALL,翌営業日始値 4857.0 で仮想ENTRY（ギャップ +2.58%） / 初期STOP 4455.6 / 元レンジ上限 4902.0
2644,GX 半導体関連-日本株式 ETF,2026-07-09,0,2026-07-10,INITIAL_HOLD,INITIAL_HOLD,RANGE_UPPER_HIGH_ONLY,4977.0000,ALL,高値 4977.0 は上限超だが終値 4851.0 は上限以下 → 状態遷移させない（§3）
2644,GX 半導体関連-日本株式 ETF,2026-07-09,3,2026-07-15,INITIAL_HOLD,TREND_HOLD,RANGE_UPPER_CLOSE_BREAK,4917.0000,ALL,終値 4917.0 > 元レンジ上限 4902.0 → TREND_HOLD へ。警戒足の判定は翌営業日から開始（解釈(a)）
2644,GX 半導体関連-日本株式 ETF,2026-07-09,4,2026-07-16,TREND_HOLD,WARNING,WARNING_CANDLE,4588.0000,ALL,上限突破後の最初の陰線 O4777.0 C4671.0 / warning_low 4588.0 / reference_high 5010.0（2026-07-13の保有中最高値） / 含み益 -3.83%
2644,GX 半導体関連-日本株式 ETF,2026-07-09,5,2026-07-17,WARNING,WARNING,WARNING_LOW_BREAK,4588.0000,CASE2_WARNING_EXIT,warning_low 4588.0 を下抜け（安値 4078.0）→ 利確候補。CASE2 はここで仮想EXIT、CASE3 は保有を続ける
2644,GX 半導体関連-日本株式 ETF,2026-07-09,5,2026-07-17,WARNING,WARNING,GAP_THROUGH_WARNING_LOW,4335.0000,CASE2_WARNING_EXIT,寄り 4335.0 が warning_low 4588.0 を下回っており、warning_low での約定は仮定できない
2644,GX 半導体関連-日本株式 ETF,2026-07-09,5,2026-07-17,WARNING,CLOSED,INITIAL_STOP_EXIT_AFTER_BREAKOUT,4335.0000,ALL,WARNING 中に active_stop 4455.6 へ到達（安値 4078.0）
7202,いすゞ,2026-07-15,0,2026-07-16,INITIAL_HOLD,INITIAL_HOLD,ENTRY,2340.5000,ALL,翌営業日始値 2340.5 で仮想ENTRY（ギャップ -0.21%） / 初期STOP 2294.5 / 元レンジ上限 2386.5
7202,いすゞ,2026-07-15,1,2026-07-17,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,2294.4700,ALL,元レンジ上限を終値突破する前に active_stop 2294.5 へ到達（安値 2283.0）
8308,りそなHD,2026-07-15,0,2026-07-16,INITIAL_HOLD,INITIAL_HOLD,ENTRY,2367.0000,ALL,翌営業日始値 2367.0 で仮想ENTRY（ギャップ -0.53%） / 初期STOP 2304.9 / 元レンジ上限 2420.5
8308,りそなHD,2026-07-15,1,2026-07-17,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,2304.9175,ALL,元レンジ上限を終値突破する前に active_stop 2304.9 へ到達（安値 2197.0）
9502,中部電力,2026-07-15,0,2026-07-16,INITIAL_HOLD,INITIAL_HOLD,ENTRY,3070.0000,ALL,翌営業日始値 3070.0 で仮想ENTRY（ギャップ -0.84%） / 初期STOP 2941.2 / 元レンジ上限 3219.0
9502,中部電力,2026-07-15,1,2026-07-17,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,2941.2200,ALL,元レンジ上限を終値突破する前に active_stop 2941.2 へ到達（安値 2798.5）
1802,大林組,2026-07-22,0,2026-07-23,INITIAL_HOLD,INITIAL_HOLD,ENTRY,3235.0000,ALL,翌営業日始値 3235.0 で仮想ENTRY（ギャップ -0.80%） / 初期STOP 3130.3 / 元レンジ上限 3335.0
1802,大林組,2026-07-22,2,2026-07-27,INITIAL_HOLD,INITIAL_HOLD,RANGE_UPPER_HIGH_ONLY,3336.0000,ALL,高値 3336.0 は上限超だが終値 3331.0 は上限以下 → 状態遷移させない（§3）
1802,大林組,2026-07-22,7,2026-08-03,INITIAL_HOLD,CLOSED,INITIAL_STOP_EXIT,3130.2700,ALL,元レンジ上限を終値突破する前に active_stop 3130.3 へ到達（安値 3028.0）
