# 注記: *_from_close はシグナル日終値が基準。日足確定後に判定する運用ではその終値で買うことは実際には不可能であり、比較用の基準にすぎない。 *_from_next_open は翌営業日始値が基準の参考値であって売買ルールではない。 本ファイルはイベントスタディの観察結果であり、収益バックテストではない。
date,code,name,sector,asset_type,themes,watch_priority,is_leader,entry_reason,range_start_date,range_end_date,range_days,range_lower,range_upper,range_width_pct,signal_close,position_in_range,last_lower_touch_date,days_from_touch_to_signal,lower_touch_count,ma25,ma_direction,ma_slope_pct,ma_deviation_pct,higher_highs,higher_lows,volume_state,volume_range_vs_pre_ratio,prev_high,breakout_pct_vs_prev_high,initial_stop,stop_distance_pct_from_close,shape,outcome,fwd5_max_gain_pct_from_close,fwd5_max_loss_pct_from_close,fwd10_max_gain_pct_from_close,fwd10_max_loss_pct_from_close,fwd5_reached_range_upper,fwd10_reached_range_upper,fwd5_broke_range_upper,fwd10_broke_range_upper,fwd5_hit_stop,fwd10_hit_stop,days_to_stop,fwd5_days_to_max_gain,fwd10_days_to_max_gain,forward_complete,forward_bars_available,next_open,gap_pct,fwd5_max_gain_pct_from_next_open,fwd5_max_loss_pct_from_next_open,fwd10_max_gain_pct_from_next_open,fwd10_max_loss_pct_from_next_open,stop_distance_pct_from_next_open,fwd5_hit_stop_from_next_open,fwd10_hit_stop_from_next_open,signal_index
2026-02-18,4063,信越化学,化学,stock,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.4%）＋反発確認（終値 5,505円 > 前日高値 5,455円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,5326.6206,5569.5059,4.5598,5505.0669,0.7347,2026-02-17,1,1,5355.6874,up,1.3287,2.7892,true,true,contracting,0.3412,5454.5070,0.9269,5299.9875,3.7253,B_late,reached_upper,8.7340,1.2066,15.7212,1.2066,true,true,true,true,false,false,,5,10,true,116,5591.3160,1.5667,7.0567,-0.3546,13.9362,-0.3546,5.2104,false,false,126
2026-02-18,464A,QPSホールディングス,情報・通信業,stock,宇宙・衛星,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.7%）＋反発確認（終値 2,075円 > 前日高値 2,063円）。必ず日足を人間が確認する",2026-02-12,2026-02-18,5,1945.0000,2127.0000,9.3573,2075.0000,0.7143,2026-02-13,2,1,1878.7200,up,3.6387,10.4475,true,true,contracting,0.6643,2063.0000,0.5817,1935.2750,6.7337,B_late,reached_upper,6.9398,-3.7590,14.3133,-4.5783,true,true,false,true,false,false,,3,8,true,116,2060.0000,-0.7229,7.7184,-3.0583,15.1456,-3.8835,6.0546,false,false,126
2026-02-18,6770,アルプスアルパイン,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.8%）＋反発確認（終値 2,196円 > 前日高値 2,165円）。必ず日足を人間が確認する",2026-02-09,2026-02-18,7,2115.6705,2202.4068,4.0997,2196.4929,0.9318,2026-02-13,2,2,2031.4380,up,2.2514,8.1250,true,true,contracting,0.6123,2165.4453,1.4338,2105.0921,4.1612,D_upper_zone,stopped_out,7.4938,0.1795,7.4938,-8.8400,true,true,true,true,false,true,8,5,5,true,116,2208.3206,0.5385,6.9181,-0.3571,6.9181,-9.3283,4.6745,false,true,126
2026-02-18,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.0%）＋反発確認（終値 3,675円 > 前日高値 3,669円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,3602.3613,3713.7034,3.0908,3675.2756,0.6549,2026-02-16,1,1,3568.3084,up,1.6859,2.9977,false,true,contracting,0.5407,3669.3638,0.1611,3584.3495,2.4740,B_late,stopped_out,2.4397,-3.3512,6.0858,-6.6756,true,true,true,true,true,true,2,5,7,true,116,3675.2757,0.0000,2.4397,-3.3512,6.0858,-6.6756,2.4740,true,true,126
2026-02-18,8001,伊藤忠,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.1%）＋反発確認（終値 2,186円 > 前日高値 2,138円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,2099.8599,2195.8255,4.5701,2185.9319,0.8969,2026-02-17,1,1,2049.7602,up,1.7143,6.6433,true,true,contracting,0.6172,2138.4439,2.2207,2089.3606,4.4179,D_upper_zone,stopped_out,2.6929,-2.5345,3.4850,-7.7167,true,true,true,true,false,true,9,1,6,true,116,2206.2133,0.9278,1.7489,-3.4305,2.5336,-8.5650,5.2965,false,true,126
2026-02-18,8015,豊田通商,卸売業,stock,商社・資源,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 6,696円 > 前日高値 6,654円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,6415.1058,6910.0983,7.7160,6696.2617,0.5680,2026-02-17,1,1,6020.1808,up,3.9764,11.2302,true,false,contracting,0.5909,6653.6923,0.6398,6383.0303,4.6777,A_ideal,stopped_out,7.0964,-1.2271,7.0964,-6.8451,true,true,true,true,false,true,9,5,5,true,116,6739.8212,0.6505,6.4042,-1.8655,6.4042,-7.4471,5.2938,false,true,126
2026-02-18,8306,三菱UFJ,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.6%）＋反発確認（終値 2,896円 > 前日高値 2,891円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,2822.4663,2944.6278,4.3282,2896.0574,0.6024,2026-02-17,1,1,2836.2230,up,2.1992,2.1097,true,true,contracting,0.6799,2890.6608,0.1867,2808.3540,3.0284,A_ideal,stopped_out,1.9482,-4.8280,1.9482,-11.9600,true,true,true,true,true,true,4,1,1,true,116,2905.3790,0.3219,1.6211,-5.1334,1.6211,-12.2425,3.3395,true,true,126
2026-02-18,8316,三井住友FG,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.8%）＋反発確認（終値 5,789円 > 前日高値 5,785円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,5629.9219,5928.3593,5.3009,5789.4824,0.5347,2026-02-17,1,1,5570.0377,up,2.4664,3.9397,true,false,contracting,0.7518,5784.5576,0.0851,5601.7723,3.2423,A_ideal,stopped_out,4.2702,-3.9980,4.2702,-13.2698,true,true,true,true,true,true,4,1,1,true,116,5887.9766,1.7013,2.5259,-5.6039,2.5259,-14.7206,4.8608,true,true,126
2026-02-18,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.0%）＋反発確認（終値 2,596円 > 前日高値 2,565円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,2519.6019,2616.7943,3.8574,2596.0730,0.7868,2026-02-17,1,1,2311.0675,up,3.4185,12.3322,true,true,contracting,0.4834,2564.9912,1.2118,2507.0039,3.4309,B_late,stopped_out,1.2543,-3.4017,1.2543,-7.6397,true,true,false,false,false,true,7,1,1,true,116,2605.9403,0.3801,0.8709,-3.7675,0.8709,-7.9894,3.7966,false,true,126
2026-02-18,9513,J-POWER,電気・ガス業,stock,電力・エネルギーインフラ,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.1%）＋反発確認（終値 3,617円 > 前日高値 3,598円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,3542.3926,3632.3111,2.5384,3616.5012,0.8242,2026-02-17,1,1,3342.9514,up,2.0586,8.1829,false,false,neutral,0.8535,3597.7271,0.5218,3524.6807,2.5389,D_upper_zone,stopped_out,0.5738,-3.4973,3.7158,-3.4973,true,true,false,true,true,true,2,5,10,true,116,3587.8459,-0.7923,1.3770,-2.7265,4.5442,-2.7265,1.7605,true,true,126
2026-02-19,1802,大林組,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.6%）＋反発確認（終値 4,045円 > 前日高値 3,996円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,3902.3973,4139.5051,6.0760,4044.6621,0.6000,2026-02-17,1,1,3755.6278,up,3.3843,7.6960,true,true,contracting,0.5968,3996.2526,1.2114,3882.8853,3.9998,A_ideal,reached_upper,8.4270,-0.0244,8.4270,-3.9570,true,true,true,true,false,false,,5,5,true,115,4084.1801,0.9770,7.3778,-0.9918,7.3778,-4.8863,4.9286,false,false,127
2026-02-19,1812,鹿島建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.7%）＋反発確認（終値 6,944円 > 前日高値 6,943円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,6633.3008,7080.5781,6.7429,6943.6367,0.6938,2026-02-17,2,1,6650.6009,up,2.2335,4.4062,true,true,contracting,0.5136,6942.6516,0.0142,6600.1343,4.9470,B_late,stopped_out,1.5323,-3.4336,1.5323,-10.9535,false,false,false,false,false,true,8,5,5,true,115,6943.6367,0.0000,1.5323,-3.4336,1.5323,-10.9535,4.9470,false,true,127
2026-02-19,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.4%）＋反発確認（終値 3,233円 > 前日高値 3,226円）。必ず日足を人間が確認する",2026-02-13,2026-02-19,5,3158.4355,3304.7606,4.6328,3233.0911,0.5102,2026-02-17,2,2,3016.7289,up,4.0427,7.1721,true,true,contracting,0.7895,3226.1232,0.2160,3142.6433,2.7976,A_ideal,stopped_out,7.2352,-2.2475,7.2352,-7.8202,true,true,true,true,false,true,8,4,4,true,115,3217.1646,-0.4926,7.7661,-1.7636,7.7661,-7.3639,2.3164,false,true,126
2026-02-19,2644,GX 半導体関連-日本株式 ETF,ETF,etf,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.7%）＋反発確認（終値 3,343円 > 前日高値 3,313円）。必ず日足を人間が確認する",2026-02-12,2026-02-19,6,3222.3269,3385.7855,5.0727,3342.9275,0.7378,2026-02-17,2,1,3148.1327,up,3.1023,6.1876,true,true,contracting,0.6517,3313.0265,0.9025,3206.2153,4.0896,B_late,stopped_out,6.7084,-1.6398,6.7084,-8.1097,true,true,true,true,false,true,8,4,4,true,115,3296.0826,-1.4013,8.2250,-0.2419,8.2250,-6.8037,2.7265,false,true,126
2026-02-19,4063,信越化学,化学,stock,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.9%）＋反発確認（終値 5,695円 > 前日高値 5,538円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,5326.6206,5702.3492,7.0538,5695.4097,0.9815,2026-02-17,2,1,5363.3408,up,1.0829,6.1915,true,true,contracting,0.3742,5537.7820,2.8464,5299.9875,6.9428,D_upper_zone,reached_upper,7.6936,-2.0540,11.8538,-2.0540,true,true,true,true,false,false,,5,9,true,115,5630.9704,-1.1314,8.9261,-0.9331,13.1338,-0.9331,5.8779,false,false,127
2026-02-19,5016,JX金属,非鉄金属,stock,非鉄・資源素材,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.6%）＋反発確認（終値 3,366円 > 前日高値 3,306円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,3158.3790,3365.9580,6.5723,3365.9580,1.0000,2026-02-18,1,1,2747.3925,up,8.4827,22.5146,true,true,contracting,0.4909,3306.3660,1.8023,3142.5872,6.6362,D_upper_zone,reached_upper,30.5695,-1.6524,40.6905,-1.6524,true,true,true,true,false,false,,4,7,true,115,3365.9580,0.0000,30.5695,-1.6524,40.6905,-1.6524,6.6362,false,false,127
2026-02-19,5711,三菱マテリアル,非鉄金属,stock,非鉄・資源素材,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.9%）＋反発確認（終値 5,213円 > 前日高値 5,129円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,4921.5593,5225.5671,6.1771,5212.6938,0.9577,2026-02-18,1,1,4607.0945,up,4.9899,13.1449,true,true,contracting,0.3555,5128.5223,1.6412,4896.9515,6.0572,D_upper_zone,reached_upper,14.3047,-1.7857,16.3754,-5.0532,true,true,true,true,false,false,,5,6,true,115,5159.2202,-1.0258,15.4894,-0.7678,17.5816,-4.0691,5.0835,false,false,127
2026-02-19,6383,ダイフク,機械,stock,機械・設備投資,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.0%）＋反発確認（終値 6,387円 > 前日高値 6,344円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,6199.1877,6428.8978,3.7055,6387.1323,0.8182,2026-02-17,2,1,5728.3121,up,3.9820,11.5011,true,false,contracting,0.4999,6344.3724,0.6740,6168.1917,3.4278,D_upper_zone,stopped_out,1.4479,-3.7677,1.4479,-13.1870,true,true,true,true,true,true,3,5,5,true,115,6314.5401,-1.1365,2.6142,-2.6614,2.6142,-12.1890,2.3176,true,true,127
2026-02-19,6594,ニデック,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.5%）＋反発確認（終値 2,349円 > 前日高値 2,343円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,2291.0000,2387.0000,4.1903,2349.0000,0.6042,2026-02-18,1,1,2309.0400,up,2.3765,1.7306,true,true,contracting,0.6870,2343.0000,0.2561,2279.5450,2.9568,A_ideal,stopped_out,6.0026,-2.4266,14.8574,-7.7905,true,true,true,true,false,true,7,5,8,true,115,2335.0000,-0.5960,6.6381,-1.8415,15.5460,-7.2377,2.3749,false,true,127
2026-02-19,7013,IHI,機械,stock,重工・防衛,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.7%）＋反発確認（終値 4,156円 > 前日高値 4,101円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,3895.8372,4163.0713,6.8595,4156.0913,0.9739,2026-02-17,2,1,3770.2769,up,4.4093,10.2331,true,true,contracting,0.6586,4101.2485,1.3372,3876.3580,6.7307,D_upper_zone,stopped_out,7.2217,-6.0461,8.9251,-10.3647,true,true,true,true,false,true,8,2,7,true,115,4210.9341,1.3196,5.8252,-7.2697,7.5065,-11.5321,7.9454,false,true,127
2026-02-19,7182,ゆうちょ銀行,銀行業,stock,銀行・金利上昇,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.8%）＋反発確認（終値 2,955円 > 前日高値 2,919円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,2847.8401,2954.7556,3.7543,2954.7556,1.0000,2026-02-18,1,1,2687.7973,up,4.9154,9.9322,true,true,contracting,0.6582,2918.7931,1.2321,2833.6009,4.1003,D_upper_zone,stopped_out,0.6908,-3.0263,0.6908,-12.0395,true,true,true,true,false,true,6,5,5,true,115,2920.7370,-1.1513,1.8636,-1.8968,1.8636,-11.0150,2.9834,false,true,127
2026-02-19,7203,トヨタ,輸送用機器,stock,自動車・円安,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 3,719円 > 前日高値 3,714円）。必ず日足を人間が確認する",2026-02-13,2026-02-19,5,3602.3613,3731.4394,3.5832,3718.6301,0.9008,2026-02-16,2,1,3574.2992,up,1.5418,4.0380,false,true,contracting,0.5611,3713.7034,0.1327,3584.3495,3.6110,D_upper_zone,stopped_out,1.3514,-4.4780,4.8490,-8.0551,true,true,true,true,true,true,1,5,6,true,115,3655.5691,-1.6958,3.0997,-2.8302,6.6577,-6.4690,1.9482,true,true,127
2026-02-19,8001,伊藤忠,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.8%）＋反発確認（終値 2,243円 > 前日高値 2,189円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,2099.8599,2244.7973,6.9022,2242.8186,0.9863,2026-02-17,2,1,2057.8727,up,1.7403,8.9872,true,true,contracting,0.5995,2189.3946,2.4401,2089.3606,6.8422,D_upper_zone,stopped_out,0.8602,-5.0066,0.8602,-10.0573,true,true,true,true,false,true,8,5,5,true,115,2225.9999,-0.7499,1.6222,-4.2889,1.6222,-9.3778,6.1383,false,true,127
2026-02-19,8015,豊田通商,卸売業,stock,商社・資源,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +6.4%）＋反発確認（終値 6,827円 > 前日高値 6,791円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,6415.1058,6846.7397,6.7284,6826.9399,0.9541,2026-02-17,2,1,6057.0874,up,3.6132,12.7099,true,true,contracting,0.6072,6791.3003,0.5248,6383.0303,6.5023,D_upper_zone,stopped_out,5.0464,-3.1177,5.0464,-10.3828,true,true,true,true,false,true,8,4,4,true,115,6672.5022,-2.2622,7.4777,-0.8754,7.4777,-8.3086,4.3383,false,true,127
2026-02-19,8031,三井物産,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 5,542円 > 前日高値 5,445円）。必ず日足を人間が確認する",2026-02-17,2026-02-19,3,5367.3030,5587.2662,4.0982,5541.6880,0.7928,2026-02-18,1,1,5192.8779,up,2.6174,6.7171,true,true,contracting,0.7293,5444.5874,1.7834,5340.4664,3.6311,B_late,reached_upper,6.2578,-2.4674,9.7443,-2.8965,true,true,true,true,false,false,,5,7,true,115,5506.0185,-0.6437,6.9462,-1.8355,10.4553,-2.2674,3.0067,false,false,127
2026-02-19,8058,三菱商事,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.3%）＋反発確認（終値 4,929円 > 前日高値 4,894円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,4818.5619,5063.2041,5.0771,4929.4927,0.4534,2026-02-17,1,1,4384.7032,up,5.1574,12.4248,true,true,contracting,0.6870,4893.8367,0.7286,4794.4691,2.7391,A_ideal,reached_upper,7.1529,-0.6430,12.0956,-1.0649,true,true,true,true,false,false,,5,7,true,115,4929.4930,0.0000,7.1529,-0.6430,12.0956,-1.0649,2.7391,false,false,127
2026-02-19,8306,三菱UFJ,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.6%）＋反発確認（終値 2,952円 > 前日高値 2,914円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,2822.4663,2952.4773,4.6063,2952.4773,1.0000,2026-02-17,2,1,2841.3057,up,1.7206,3.9127,true,true,contracting,0.6363,2913.7193,1.3302,2808.3540,4.8814,D_upper_zone,stopped_out,-0.9638,-6.6467,-0.9638,-13.6424,false,false,false,false,true,true,3,1,1,true,115,2923.5314,-0.9804,0.0168,-5.7224,0.0168,-12.7874,3.9397,true,true,127
2026-02-19,8316,三井住友FG,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +7.2%）＋反発確認（終値 6,037円 > 前日高値 5,825円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,5629.9219,6036.7026,7.2253,6036.7026,1.0000,2026-02-17,2,1,5592.6519,up,2.2348,7.9399,true,true,contracting,0.7746,5824.9403,3.6354,5601.7723,7.2048,D_upper_zone,stopped_out,-1.3216,-7.9295,-1.3216,-16.8217,false,false,false,false,true,true,3,1,1,true,115,5953.9678,-1.3705,0.0496,-6.6501,0.0496,-15.6658,5.9153,true,true,127
2026-02-19,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.6%）＋反発確認（終値 2,333円 > 前日高値 2,271円）。必ず日足を人間が確認する",2026-02-05,2026-02-19,10,2231.6008,2333.3486,4.5594,2333.3486,1.0000,2026-02-17,1,2,2224.1068,up,0.3434,4.9117,true,true,neutral,1.0019,2270.7346,2.7574,2220.4428,4.8388,D_upper_zone,reached_upper,5.7862,-0.5451,11.5514,-0.5451,true,true,true,true,false,false,,4,7,true,115,2334.8163,0.0629,5.7197,-0.6076,11.4812,-0.6076,4.8986,false,false,127
2026-02-19,9502,中部電力,電気・ガス業,stock,電力・エネルギーインフラ,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.8%）＋反発確認（終値 2,615円 > 前日高値 2,599円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,2519.6019,2628.6349,4.3274,2614.8208,0.8733,2026-02-17,2,1,2329.1048,up,3.4310,12.2672,true,true,contracting,0.5294,2599.0332,0.6074,2507.0039,4.1233,D_upper_zone,stopped_out,-0.2264,-4.0943,-0.2264,-8.3019,false,false,false,false,false,true,6,5,5,true,115,2573.3784,-1.5849,1.3804,-2.5498,1.3804,-6.8252,2.5793,false,true,127
2026-02-20,1802,大林組,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.1%）＋反発確認（終値 4,103円 > 前日高値 4,045円）。必ず日足を人間が確認する",2026-02-16,2026-02-20,5,3902.3973,4139.5051,6.0760,4102.9512,0.8458,2026-02-17,2,1,3777.4812,up,2.9721,8.6161,true,true,contracting,0.5710,4044.6621,1.4411,3882.8853,5.3636,C_near_upper,stopped_out,6.8866,-1.4447,6.8866,-10.3540,true,true,true,true,false,true,10,4,4,true,114,4104.9271,0.0482,6.8351,-1.4922,6.8351,-10.3971,5.4092,false,true,128
2026-02-20,1812,鹿島建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.3%）＋反発確認（終値 6,980円 > 前日高値 6,975円）。必ず日足を人間が確認する",2026-02-18,2026-02-20,3,6694.3831,7032.3041,5.0478,6980.0889,0.8455,2026-02-18,2,1,6669.8713,up,1.8492,4.6510,true,true,contracting,0.6523,6975.1629,0.0706,6660.9111,4.5727,C_near_upper,stopped_out,1.0021,-4.5448,1.0021,-16.2597,true,true,true,true,false,true,7,4,4,true,114,6925.9031,-0.7763,1.7923,-3.7980,1.7923,-15.6046,3.8261,false,true,128
2026-02-20,7182,ゆうちょ銀行,銀行業,stock,銀行・金利上昇,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.2%）＋反発確認（終値 2,968円 > 前日高値 2,955円）。必ず日足を人間が確認する",2026-02-17,2026-02-20,4,2847.8401,2974.1948,4.4369,2968.3630,0.9538,2026-02-18,2,1,2707.9363,up,4.4360,9.6172,true,true,contracting,0.6406,2954.7556,0.4605,2833.6009,4.5399,D_upper_zone,stopped_out,0.2292,-6.4833,0.2292,-14.8003,true,true,true,true,true,true,5,4,4,true,114,2959.6152,-0.2947,0.5255,-6.2069,0.5255,-14.5484,4.2578,true,true,128
2026-02-20,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.5%）＋反発確認（終値 2,353円 > 前日高値 2,333円）。必ず日足を人間が確認する",2026-02-06,2026-02-20,10,2231.6008,2353.4048,5.4581,2353.4048,1.0000,2026-02-17,2,2,2227.3745,up,0.3818,5.6582,true,true,neutral,0.8823,2333.3486,0.8595,2220.4428,5.6498,D_upper_zone,reached_upper,10.5799,-0.0831,10.6007,-0.0831,true,true,true,true,false,false,,5,6,true,114,2367.5907,0.6028,9.9174,-0.6818,9.9380,-0.6818,6.2151,false,false,128
2026-02-24,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.5%）＋反発確認（終値 3,295円 > 前日高値 3,218円）。必ず日足を人間が確認する",2026-02-12,2026-02-24,8,3151.4675,3304.7606,4.8642,3294.8066,0.9351,2026-02-20,1,3,3052.0858,up,3.3881,7.9526,true,true,contracting,0.5320,3218.1601,2.3817,3135.7102,4.8287,D_upper_zone,stopped_out,5.2266,-3.1722,5.2266,-14.6526,true,true,true,true,false,true,6,2,2,true,113,3331.6368,1.1178,4.0633,-4.2426,4.0633,-15.5961,5.8808,false,true,128
2026-02-24,5703,日本軽金属HD,非鉄金属,stock,非鉄・資源素材,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.9%）＋反発確認（終値 2,969円 > 前日高値 2,927円）。必ず日足を人間が確認する",2026-02-16,2026-02-24,6,2857.2959,2978.7995,4.2524,2969.0007,0.9194,2026-02-20,1,1,2828.5268,up,1.8963,4.9663,false,true,contracting,0.5907,2926.8665,1.4396,2843.0094,4.2436,D_upper_zone,stopped_out,6.4356,-1.0561,6.4356,-9.0759,true,true,true,true,false,true,6,5,5,true,113,2983.6989,0.4951,5.9113,-1.5435,5.9113,-9.5238,4.7153,false,true,129
2026-02-24,6361,荏原,機械,stock,機械・設備投資,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.1%）＋反発確認（終値 5,650円 > 前日高値 5,608円）。必ず日足を人間が確認する",2026-02-17,2026-02-24,5,5427.1832,5692.7727,4.8937,5650.0000,0.8390,2026-02-19,2,2,5102.0694,up,3.8586,10.7394,true,true,neutral,1.0060,5608.2217,0.7449,5400.0473,4.4239,C_near_upper,stopped_out,0.2993,-5.6338,0.2993,-18.8556,false,false,false,false,true,true,3,5,5,true,113,5623.1428,-0.4753,0.7783,-5.1831,0.7783,-18.4681,3.9675,true,true,129
2026-02-24,6770,アルプスアルパイン,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +5.5%）＋反発確認（終値 2,322円 > 前日高値 2,305円）。必ず日足を人間が確認する",2026-02-19,2026-02-24,3,2200.4355,2330.5394,5.9126,2321.6687,0.9318,2026-02-19,2,1,2063.6487,up,2.5670,12.5031,true,true,expanding,1.6558,2305.4057,0.7054,2189.4333,5.6957,D_upper_zone,stopped_out,1.6982,-9.4035,1.6982,-15.9414,true,true,true,true,true,true,5,2,2,true,113,2343.3528,0.9340,0.7571,-10.2418,0.7571,-16.7192,6.5683,true,true,129
2026-02-24,8015,豊田通商,卸売業,stock,商社・資源,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.5%）＋反発確認（終値 6,899円 > 前日高値 6,725円）。必ず日足を人間が確認する",2026-02-18,2026-02-24,4,6601.2231,6927.9181,4.9490,6899.2085,0.9121,2026-02-20,1,2,6115.9322,up,2.8858,12.8071,true,true,contracting,0.7059,6724.9714,2.5909,6568.2170,4.7975,D_upper_zone,stopped_out,3.9461,-3.9891,3.9461,-17.8935,true,true,true,true,false,true,6,2,2,true,113,6926.9284,0.4018,3.5301,-4.3733,3.5301,-18.2221,5.1785,false,true,129
2026-02-24,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 5,415円 > 前日高値 5,402円）。必ず日足を人間が確認する",2026-02-19,2026-02-24,3,5188.6107,5414.8442,4.3602,5414.8442,1.0000,2026-02-19,2,1,4920.7901,up,1.8419,10.0401,true,true,expanding,1.9016,5402.0569,0.2367,5162.6676,4.6571,D_upper_zone,reached_upper,11.9164,-1.7620,11.9164,-1.7620,true,true,true,true,false,false,,5,5,true,113,5432.5493,0.3270,11.5517,-2.0822,11.5517,-2.0822,4.9679,false,false,129
